name;lat;lon;id;gtfsid;gtfsname;gtfslat;gtfslon;Sydtaxid
Grönkulla;57.379167145654;15.713084464642;75024;7453200;Grönkulla;57.379158255208;15.713118050299;8075024
Grönlid;57.546807123013;16.289561685546;91009;7453395;Grönlid;57.546807314995;16.289528598234;8091009
Grönlund Nybro;56.779055697487;15.836182447599;42013;7452323;Grönlund;56.779073712598;15.836150049247;8042013
Grönmossen;57.454996163404;16.323033754968;69012;7453075;Grönmossen;57.454996502543;16.322967440045;8069012
Grönskåra;57.075162265106;15.73574409101;59006;7414195;Grönskåra;57.075126444763;15.735810418151;8059006
Grönskog;57.162295587371;16.334562685693;54027;7452626;Grönskog;57.162216160265;16.334247868422;8054027
Grönslunda;56.997330421556;16.825044513323;15022;7451635;Grönslunda;56.997366404711;16.825045860608;8015022
Grusgropen;56.610878033299;16.112035558806;33067;7452035;Hagalund Ljungbyholm;56.622655183123;16.099277973734;8033067
Gruvebo;57.153785681003;15.561871199293;59014;7452765;Gruvebo;57.153749763647;15.56183869426;8059014
Grytbäcken;57.357606481684;16.239454749035;66005;7453043;Grytbäcken;57.357525506975;16.239520573313;8066005
Grytstigen;57.758661470949;16.609257559147;95067;7453511;Grytstigen;57.758617177532;16.609172874921;8095067
Gullabo;56.464799420297;15.805436506936;21019;7414189;Gullabo;56.464763517622;15.805404349848;8021019
Gullabo skola;56.463182907841;15.805371655138;21015;7451783;Gullabo skola;56.46314700544;15.80540438717;8021015
Gullaboås;56.426627773795;15.862807982881;21021;7420277;Gullaboås;56.426492945445;15.86309978982;8021021
Gullaskruv;56.875259243038;15.677228611506;48012;7414182;Gullaskruv;56.875277342179;15.677310844931;8048012
Gullemåla;56.326835044027;15.971622624269;20049;7420653;Ebbelångsö;56.3306427648;15.984685129379;8020049
Gullevi;57.798354512935;15.716681346902;88004;7453357;Gullevi;57.798390526454;15.716748842993;8088004
Gullringen centrum;57.800104447312;15.715398889389;88005;7453358;Gullringen centrum;57.800095519798;15.715399230948;8088005
Gullringen station;57.802699567234;15.703972549815;88007;7400543;Gullringen station;57.80256457097;15.703519151549;8088007
Gummemåla;56.774988712575;15.587907976447;27020;7414190;Gummemåla;56.775024597394;15.587858982969;8027020
Gummemåla Flerohopp;56.813320267931;15.869888805834;42094;7452362;Flerohopp skola;56.822611843241;15.875325633022;8042094
Gunleudd;57.921141283049;16.576633958606;99022;7453687;Gunleudd;57.921158986878;16.576685241035;8099022
Gunnabo Gård;56.801521421218;16.021630968675;40049;7452303;Gunnabo Gård;56.801431413588;16.021778081122;8040049
Gunnarsbo;56.895087758451;16.332475868511;37013;7414467;Gunnarsbo;56.895069991706;16.332443140861;8037013
Gunnarsbro;57.686072133966;15.681669278393;86005;7453338;Gunnarsbro;57.686036258659;15.681652956679;8086005
Gunnarsmåla;57.584112185824;16.085263643724;80018;7453229;Gunnarsmåla;57.584148236285;16.085230796588;8080018
Gunnarsmo;56.773708799837;15.848902901799;42064;7452354;Gunnarsmo;56.7736819058;15.848903175482;8042064
Gunnarsmo 119;56.777115120207;15.83958319044;42177;7452323;Grönlund;56.779073712598;15.836150049247;8042177
Gunnarsö;57.25005403222;16.487616024618;61144;7452911;Gunnarsö;57.25019794199;16.487585876414;8061144
Gunnarsö stugby;57.25183243017;16.484219399458;61143;7452910;Gunnarsö stugby;57.251832945472;16.484136901597;8061143
Gunnarstorp by;56.448493579623;16.111087088418;22034;7451820;Böke;56.461005438691;16.099167768808;8022034
Gunnarstorp N Möckleby;56.657030223642;16.626226039467;11018;7451548;Gunnarstorp;56.657121240594;16.626049029038;8011018
Gunnarstorp vsk;56.463024834531;16.10719664134;22047;7451851;Gunnarstorp vsk;56.463051950567;16.10713229274;8022047
Gunnarstorps by;56.666162092147;16.634595497746;11029;7451548;Gunnarstorp;56.657121240594;16.626049029038;8011029
Gunnarström;56.954459493475;16.384408642878;53044;7452572;Gunnarström;56.954468606897;16.38439268983;8053044
Gunnebo centrum;57.720032097932;16.532065849603;94012;7400921;Gunnebo centrum;57.720022798744;16.532133083756;8094012
Gunnekulla;57.692348393188;15.995969793742;82002;7453249;Gunnekulla;57.692330417121;15.996020313525;8082002
Gunnilkroka;56.423858434152;16.010984508075;20010;7451716;Gunnilkroka;56.423822417914;16.011049447611;8020010
Gusemåla;56.601241690183;15.590344040318;25114;7451899;Brinkabo;56.600766801042;15.566397791038;8025114
Gusemålavägen;56.614676315139;15.580169493274;25021;7451907;Gusemålavägen;56.614712245593;15.580153263471;8025021
Gustavsberg;57.701957075254;16.36983474877;93010;7453426;Gustavsberg;57.7019926766;16.369919464908;8093010
Gustavsbygd;56.583259332153;15.593538503303;25118;7451867;Skäveryd;56.582117372466;15.582463344037;8025118
Guttamåla;56.497760300966;15.476414341557;24074;7451860;Ellingevägen;56.533706438648;15.579173452114;8024074
Gyllings väg;57.251771202134;16.437349412651;61123;7452892;Gyllings väg;57.251806852866;16.437416619297;8061123
Gymnasiet;57.747555068544;16.636989619487;95054;7453500;Gymnasiet;57.747573199253;16.636973533863;8095054
Gynge;56.538269398174;16.44022523622;7043;7414332;Resmo;56.539993547888;16.445521083916;8007043
Habbestorp östra;57.054396813321;16.396260220596;51002;7414203;Habbestorp östra;57.054360648128;16.396325900885;8051002
Habbestorp västra;57.055578408667;16.389390431766;51003;7422434;Habbestorp västra;57.055560358986;16.389423444911;8051003
Hackeryd;57.680901817157;15.594875811318;86021;7453352;Hackeryd;57.680892839454;15.594842661302;8086021
Haga Alsterbro;56.958602368542;15.89387045478;46026;7452437;Haga;56.958647358783;15.893821562276;8046026
Haga Park;56.579035720441;16.428979910053;7009;7408353;Haga park;56.579053955958;16.428931755143;8007009
Hagaberg;56.922955235288;15.855050061319;46030;7452441;Hagaberg;56.922928375916;15.85498465148;8046030
Hagabolet;57.404634993754;15.312976842302;161008;7440477;Hagabolet;57.404635062544;15.312977157027;8161008
Hagaby;57.15179341493;17.00945792791;17018;7451671;Hagaby;57.151812084696;17.009392794953;8017018
Hagadal;57.487137794419;15.834040947678;73007;7414200;Hultsfred Hagadal;57.487209686215;15.83405799136;8073007
Hagalund Ljungbyholm;56.622682013817;16.099310437676;33054;7452035;Hagalund Ljungbyholm;56.622655183123;16.099277973734;8033054
Hagalund Nybro;56.711776208041;15.879106419997;42078;7452366;Hagalund Nybro;56.71179424852;15.879041444529;8042078
Hagalund Skorpetorp;57.220252413949;16.373313614904;61054;7452833;Hagalund;57.220234522055;16.373313668596;8061054
Hagby;56.804463928819;16.695837619936;13022;7451579;Hagby;56.8044636339;16.695887095193;8013022
Hagby hamn;56.580629874397;16.221190321001;33055;7452023;Norra Hagby;56.572055208561;16.18104327987;8033055
Hagby Norra Möckleby;56.628741995386;16.668595045166;11028;7451545;Dörby;56.634724388674;16.657992682965;8011028
Hagby skola;56.554874756774;16.175246736058;33003;7452025;Södra Hagby;56.555530502591;16.181205185819;8033003
Hagebovägen;57.255246869415;16.465244469408;61141;7452908;Hagebovägen;57.255255569086;16.465311228865;8061141
Hägelåkra;57.391412626417;15.820814403431;72026;7453121;Hägelåkra;57.391313952184;15.820515344399;8072026
Hagen Frödinge;57.68352011867;15.991280222721;82023;7453267;Hagen Frödinge;57.683448590254;15.991112536652;8082023
Hagen Toverum;57.750401771311;16.11626933052;82019;7453263;Hagen;57.750365994526;16.116235742052;8082019
Habbestorp östra;57.054396813321;16.396260220596;51002;7414203;Habbestorp östra;57.054360648128;16.396325900885;8051002
Habbestorp västra;57.055578408667;16.389390431766;51003;7422434;Habbestorp västra;57.055560358986;16.389423444911;8051003
Hackeryd;57.680901817157;15.594875811318;86021;7453352;Hackeryd;57.680892839454;15.594842661302;8086021
Haga Alsterbro;56.958602368542;15.89387045478;46026;7452437;Haga;56.958647358783;15.893821562276;8046026
Haga Park;56.579035720441;16.428979910053;7009;7408353;Haga park;56.579053955958;16.428931755143;8007009
Hagaberg;56.922955235288;15.855050061319;46030;7452441;Hagaberg;56.922928375916;15.85498465148;8046030
Hagabolet;57.404634993754;15.312976842302;161008;7440477;Hagabolet;57.404635062544;15.312977157027;8161008
Hagaby;57.15179341493;17.00945792791;17018;7451671;Hagaby;57.151812084696;17.009392794953;8017018
Hagadal;57.487137794419;15.834040947678;73007;7414200;Hultsfred Hagadal;57.487209686215;15.83405799136;8073007
Hagalund Ljungbyholm;56.622682013817;16.099310437676;33054;7452035;Hagalund Ljungbyholm;56.622655183123;16.099277973734;8033054
Hagalund Nybro;56.711776208041;15.879106419997;42078;7452366;Hagalund Nybro;56.71179424852;15.879041444529;8042078
Hagalund Skorpetorp;57.220252413949;16.373313614904;61054;7452833;Hagalund;57.220234522055;16.373313668596;8061054
Hagby;56.804463928819;16.695837619936;13022;7451579;Hagby;56.8044636339;16.695887095193;8013022
Hagby hamn;56.580629874397;16.221190321001;33055;7452023;Norra Hagby;56.572055208561;16.18104327987;8033055
Hagby Norra Möckleby;56.628741995386;16.668595045166;11028;7451545;Dörby;56.634724388674;16.657992682965;8011028
Hagby skola;56.554874756774;16.175246736058;33003;7452025;Södra Hagby;56.555530502591;16.181205185819;8033003
Hagebovägen;57.255246869415;16.465244469408;61141;7452908;Hagebovägen;57.255255569086;16.465311228865;8061141
Hägelåkra;57.391412626417;15.820814403431;72026;7453121;Hägelåkra;57.391313952184;15.820515344399;8072026
Hagen Frödinge;57.68352011867;15.991280222721;82023;7453267;Hagen Frödinge;57.683448590254;15.991112536652;8082023
Hagen Toverum;57.750401771311;16.11626933052;82019;7453263;Hagen;57.750365994526;16.116235742052;8082019
Hägerhult;56.704513810156;15.522131926837;27026;7451932;Hägerhult;56.704486953895;15.522148728326;8027026
Häggebo torp;57.657266722659;16.443937686204;94022;7453448;Häggebo torp;57.657284743206;16.44393830577;8094022
Haghult;57.684867328034;15.978278229762;82001;7453248;Haghult;57.684903391499;15.978211656544;8082001
Haglunda vsk;56.932170902004;16.769160782943;15011;7451628;Haglunda vsk;56.932161482173;16.769226610656;8015011
Hagmans Hagby;56.574600291234;16.176837979989;33065;7452023;Norra Hagby;56.572055208561;16.18104327987;8033065
Hagmarksvägen;56.686033441299;16.32652181784;34210;7452135;Hagmarksvägen;56.686033208589;16.326587432748;8034210
Hägnad;57.383647692872;16.583202188228;62028;7452995;Hägnad;57.383621033841;16.583168692804;8062028
Hagnebo;56.731705792162;15.889600896844;42088;7430164;Hagnebo;56.731723839472;15.889535893365;8042088
Håkantorp Hultsfred (kn);57.406678868864;15.533321213033;75026;7453202;Håkantorp;57.406643125824;15.53337170425;8075026
Håknabo;56.487679693008;16.057363250941;30025;7414170;Glasholm;56.470906206951;16.089671043333;8030025
Hålbäckshult;57.641535171041;16.002887909636;84033;7453297;Hålbäckshult;57.641499210211;16.002955003603;8084033
Hålbäckshult södra;57.640473166731;16.010132119631;84051;7453313;Hålbäckshult södra;57.640500135196;16.010149326521;8084051
Häll;57.480985144809;16.056137179986;70007;7453094;Häll;57.480949357603;16.056103909699;8070007
Hallagärde;56.410212550894;15.85946276715;21055;7470429;Hallagärde;56.41023948525;15.859511694698;8021055
Hällarna;57.29384678765;16.459084232911;61037;7422449;Hällarna;57.293811199062;16.459034170419;8061037
Hällaryd;57.464059899288;15.17942177761;162034;7440480;Skede Hällaryd;57.464059969391;15.179422097406;8162034
Hällasjö malm;56.719453089518;15.645784367364;27073;7431558;Hällasjö malm;56.719435237674;15.645833724682;8027073
Hällasjömåla;56.611430994053;15.488257089653;25117;7451912;Harebo;56.619583545995;15.470498887392;8025117
Hälleberga kyrka;56.865282696344;15.686526496356;48015;7452459;Hälleberga kyrka;56.865318670242;15.686526677308;8048015
Hällerum;57.61379118443;16.034360180971;81005;7422450;Hällerum;57.613791123527;16.034427418057;8081005
Hällerum Krokstorp;57.441506941952;16.393285034581;69025;7438455;Hällerum Krokstorp;57.4414893619;16.393218458501;8069025
Hälleskalla;56.891866294009;15.941016390956;46033;7452444;Hälleskalla;56.891884236053;15.941082398176;8046033
Hållstugebacken;56.874919921886;16.6657749527;14026;7414222;Borgholm Hållstugebacken;56.874902248349;16.665742110784;8014026
Halltorp;56.501319603356;16.102920622984;30015;7414205;Halltorp;56.501319702397;16.102888471737;8030015
Halltorp skola;56.49817582545;16.10689037956;30014;7422438;Halltorp skola;56.498166787576;16.106923107101;8030014
Halltorp Södra;56.498429524974;16.102216106396;30023;7451976;Halltorp södra;56.498447507074;16.102216570941;8030023
Halltorps gård;56.800329735161;16.589086181199;13012;7451570;Halltorps gård;56.800329890236;16.589070180852;8013012
Hältekärr;57.036631473309;15.521479640712;202004;7414503;Hältekärr;57.036368423867;15.520296040369;8202004
Hammarby;56.390850597101;16.412968463185;5011;7414201;Hammarby;56.390895033117;16.413066685724;8005011
Hammarby Högsby;57.144803551361;16.037794270924;56048;7452683;Hammarby vsk;57.148372803156;16.04510249287;8056048
Hammarby vsk;57.148354781885;16.045102057192;56027;7452683;Hammarby vsk;57.148372803156;16.04510249287;8056027
Hammarglo;57.070090275506;16.511616146476;51034;7422585;Sulfatvägen E22 Mönsterås bruk;57.077639817226;16.481121976316;8051034
Hammarsvägen Gamleby;57.888657076283;16.410432344263;97039;7432746;Hammarsvägen;57.888657129687;16.410432634183;8097039
Hammarvägen;57.16567808063;15.36566618409;200005;7437075;Hammarvägen;57.165678149438;15.365666483167;8200005
Hammerdal;57.62209895653;16.15535701331;92008;7453415;Hammerdal;57.622135070894;16.155307464232;8092008
Hanåsa;57.175823574571;16.020165694067;56005;7452665;Hanåsa;57.175805706336;16.020149376539;8056005
Hanåsa sågverk;57.190487640098;16.025162644918;56023;7452679;Hanåsa sågverk;57.190523563367;16.02519625492;8056023
Hanemåla;56.73356004373;15.945204011695;42012;7414202;Nybro Hanemåla;56.733560032057;15.945253337581;8042012
Hanemåla by;56.732005150989;15.954151264407;42008;7452320;Hanemåla by;56.732023251046;15.954069959517;8042008
Hanemåla skola;56.732598997899;15.945347507555;42011;7414204;Nybro Hanemåla skola;56.732572209469;15.945249692959;8042011
Hannås;57.679815771752;16.296241514258;93014;7453429;Hannås;57.679941207445;16.296327321199;8093014
Hansa City;56.684711138731;16.318377557564;34279;7452182;Hansa City Ikea;56.684720024208;16.318410658555;8034279
Hantverkaregatan;57.756833781109;16.6282323471;95073;7453516;Hantverkaregatan;57.756878407829;16.628284045945;8095073
Haraldsmåla vsk;56.894814526654;16.380270988393;37035;7452255;Haraldsmåla vsk;56.894770060552;16.380188605557;8037035
Harby;56.685022244297;16.142627277697;35012;7422441;Harbymo;56.684121532678;16.153437701216;8035012
Harby Gård;56.681303210959;16.146363059749;35040;7422441;Harbymo;56.684121532678;16.153437701216;8035040
Harbymo;56.684139499686;16.153421219675;35011;7422441;Harbymo;56.684121532678;16.153437701216;8035011
Harebo;56.619664677866;15.470628218444;25026;7451912;Harebo;56.619583545995;15.470498887392;8025026
Harebo by;56.615802766276;15.441784824105;24044;7451868;Harebokvarn;56.608149624008;15.460015641902;8024044
Harebokvarn;56.6083565363;15.460160047326;24021;7451868;Harebokvarn;56.608149624008;15.460015641902;8024021
Harghultsvägen;57.396863820506;15.49074885272;77002;7440540;Harghultsvägen;57.396863886639;15.490749166894;8077002
Harstensbo;56.521914920036;15.821958470513;31040;7451980;Skärvsjö;56.564982901872;15.835981159461;8031040
Hårstorp;56.696096145516;16.26107790317;34301;7452082;Mor Saras väg;56.684115385058;16.241222895249;8034301
Hasselbacken Öndal;58.086535465705;16.503993414192;2006;7451396;Hasselbacken;58.086517739214;16.503959433145;8002006
Hässelstad;57.968321497895;16.468899004493;99005;7453674;Hässelstad;57.968366525276;16.468883219496;8099005
Hässleby kyrka;57.616451639989;15.555895347321;79004;7440389;Hässleby kyrka;57.616496461665;15.555828430602;8079004
Hästmahult;56.441085911912;15.772395873087;21033;7451800;Kroksmåla;56.457482246738;15.764693502402;8021033
Hästmahultsmåla;56.433650281665;15.773731656696;21053;7451800;Kroksmåla;56.457482246738;15.764693502402;8021053
Hästskobrink;56.690523469093;16.130485515492;35014;7452199;Hästskobrink;56.690559428907;16.130486152193;8035014
Havsbad;57.37868842693;16.567436899375;62026;7452993;Havsbad;57.37868849786;16.567437223219;8062026
Havslätt;57.277839329618;16.470455945114;61079;7452854;Havslätt;57.277946793997;16.470524523884;8061079
Hedvigsborg;56.52524099167;16.399678071909;7025;7451474;Hedvigsborg;56.525223367326;16.399613161129;8007025
Helanders väg;57.270375859928;16.404549560346;61208;7411414;Oskarshamn Helanders väg;57.270375769578;16.404583036413;8061208
Helgenäs;58.000746182915;16.503693669163;99010;7414212;Helgenäs;58.000773443026;16.503643740162;8099010
Helgenäs hamn;57.997826373831;16.495773522203;99009;7453677;Helgenäs hamn;57.99785408889;16.495639048162;8099009
Helgenäs väg E22;57.994354297674;16.485257128305;99007;7414210;Helgenäs södra vägskäl E22;57.994586866673;16.485430897233;8099007
Helgerum;57.624750454306;16.601329953924;90024;7414209;Helgerum;57.624786224351;16.601364512543;8090024
Helgerums slott;57.631169837181;16.595728435039;90023;7422442;Helgerum slott;57.631196316823;16.595813011909;8090023
Helgesbo;56.918957328135;16.258973756049;38021;7414469;Helgesbo;56.918975045142;16.259056401509;8038021
Helgsjö;57.826132751838;16.559071902766;96002;7414207;Helgsjö;57.826178100343;16.559005815703;8096002
Hembygdsgården Djursdala;57.777184095384;15.862145418073;85011;7453319;Hembygdsgården;57.777220048048;15.862179400927;8085011
Hembygdsparken;57.116928394854;16.268962282009;54005;7452606;Hembygdsparken;57.116946659968;16.268896811098;8054005
Hemmansvägen;56.741393001151;16.285091765508;34144;7452096;Hemmansvägen;56.741429215653;16.285027199637;8034144
Hemmet Vilan;57.271172645162;16.457439796646;61087;7452861;Hemmet Vilan;57.271190499499;16.457473591355;8061087
Hermanstorp;56.763842156783;15.652740601085;27021;7414208;Hermanstorp;56.763806204034;15.652675630398;8027021
Hermanstorp Västervik;57.766487587719;16.567660372634;95079;7422443;Hermanstorp;57.766505505232;16.56767784453;8095079
Hesjön;57.396208392343;15.807544000873;72021;7421855;Hesjön;57.396253352386;15.807544317706;8072021
Hillersborg;57.718980387555;16.450962691695;94025;7453451;Hillersborg;57.719025682286;16.450896675336;8094025
Hinsaryd;56.928463319269;15.928797918025;46021;7452433;Hinsaryd;56.928445478489;15.928732479611;8046021
Hjälmestad;57.038086225114;16.869021737414;16025;7451656;Hjälmestad;57.038131468289;16.868990445698;8016025
Hjälmö;56.748004474065;16.36452965892;34323;7422540;Rafshagen E22;56.77116644564;16.326783323233;8034323
Hjälsmåla;56.467716781619;15.875523645423;21039;7451787;Bastubo;56.438175434623;15.84285307991;8021039
Hjältens väg;57.053415445425;16.433750406073;51007;7452469;Hjältens väg;57.053460569493;16.433718548311;8051007
Hjältevad station;57.630056713804;15.343285432107;151001;7400967;Hjältevad station;57.629043535945;15.343666896895;8151001
Hjortåsen;57.686366756662;15.812801383907;84050;7453312;Hjortåsen;57.686366815684;15.812751406103;8084050
Hjorted;57.620421548968;16.307139256065;91005;7420055;Hjorted;57.620457791148;16.307073124354;8091005
Hjorted skola;57.61917056601;16.305599253738;91008;7414211;Hjorted skola;57.619206741326;16.305549855926;8091008
Hjorteds gård;57.626739654723;16.303393331578;91022;7453406;Hjorteds gård;57.626757345318;16.303477568049;8091022
Hjortekrog;57.80600305564;16.500621194425;96008;7453608;Hjortekrog;57.806039395368;16.500554901579;8096008
Hjortenbaden;57.800534230038;16.512120634457;96007;7453607;Hjortenbaden;57.800498752172;16.512052960964;8096007
Hjortholmen;56.71815443253;15.564474943817;27045;7451949;Hjortholmen;56.718136582564;15.564507999518;8027045
Höckhult vsk;57.166214847683;16.34207308922;54029;7452628;Höckhult vsk;57.166045012922;16.341905674636;8054029
Högaberg;56.67953353805;15.535584042889;27024;7451930;Högaberg;56.679551472432;15.53555155706;8027024
Högaberg Torsås;56.357836284418;15.904540423395;20096;7420653;Ebbelångsö;56.3306427648;15.984685129379;8020096
Högahult;56.694770160629;15.492206405306;27060;7435663;Högahult;56.694806087121;15.492190054701;8027060
Högalid;56.67861119175;16.238401956325;34160;7452102;Högalid;56.678466473812;16.23871061409;8034160
Högalund;57.762255476952;15.874319021067;85022;7453328;Högalund;57.762219651364;15.874252068369;8085022
Högalund Halltorp;56.516584488376;16.139217136967;30018;7451971;Högalund Halltorp;56.516584467939;16.13923371066;8030018
Högås;56.515624406368;16.155274491629;30022;7451975;Högås;56.515731646314;16.155470742167;8030022
Högaskog Eriksmåla;56.789091954654;15.500237985763;27079;7440328;Högaskog Eriksmåla;56.789118947731;15.500238044169;8027079
Högby Löttorp;57.163455324381;17.012646576806;17025;7451677;Löttorp Högby OKQ8;57.163456041021;17.012580838951;8017025
Högebo;56.769741174886;15.981038311557;42042;7414220;Högebo;56.769705299676;15.981038459702;8042042
Högebo Sankt Sigfrid;56.672860841855;15.988174665021;32033;7463082;Kyrkeryd vägskäl;56.690315069961;15.984424034527;8032033
Högemåla;56.746025267287;15.747492003762;44014;7435701;Högemåla;56.746016355942;15.747541343414;8044014
Högerås;56.873393551146;15.941786307737;46032;7452443;Högerås;56.87338456965;15.941835786103;8046032
Högerödja;57.555465597767;15.845735912499;83001;7453269;Högerödja;57.555447679574;15.845803026785;8083001
Högerum;57.756193188612;15.858871218879;85021;7453327;Högerum;57.756211164801;15.858955544105;8085021
Höghuset Åsa;0.0058704365823196;-2.0452751445467;;;not found;;;8000000
Högmosshult;57.19583472166;15.954742635428;58022;7452752;Högmosshult;57.195834765035;15.95475949396;8058022
Högö;57.747407131052;16.649866962823;95042;7453488;Högö;57.747397994959;16.64990062934;8095042
Högsby Resecentrum;57.165168999799;16.028070744759;56001;7400923;Högsby station;57.165753199323;16.027810106559;8056001
Högsbyvägen;57.903783220912;16.397732934458;97028;7453640;Högsbyvägen;57.903801386416;16.397699789086;8097028
Högskulla;57.378664597017;16.562449018891;62025;7452992;Högskulla;57.378628753771;16.562448603543;8062025
Högsrum;56.509651374667;16.125561902426;30019;7451972;Högsrum;56.509615558826;16.125529445008;8030019
Höjden Sandvik;57.070046669029;16.898358708236;16024;7451655;Höjden;57.07002821279;16.898424474371;8016024
Hökamåla;56.50380884479;15.514118411208;24060;7451860;Ellingevägen;56.533706438648;15.579173452114;8024060
Hökamossen;56.911893837907;15.962330883922;46037;7452447;Hökamossen;56.911885116574;15.962167002216;8046037
Hökhult;57.706608782467;16.148839435931;92001;7453410;Hökhult;57.706644573324;16.148907177623;8092001
Hökhultsnäs;57.70827849384;16.135435285359;92010;7453417;Hökhultsnäs;57.70829633427;16.135502854275;8092010
Holm Virserum;57.249134109034;15.541278756862;74021;7453168;Holm;57.249161218284;15.54132856793;8074021
Holmaryd vsk;56.398210399996;15.981033062857;20087;7451777;Svalgatan;56.40831598075;15.991851772985;8020087
Holmen;56.745841171569;15.796408545985;42053;7452344;Holmen;56.745850196908;15.796408842509;8042053
Holmen by;56.747538822581;15.806198329665;42150;7435053;Holmen;56.747556828146;15.806214973695;8042150
Holmetorp;56.686528592643;16.550937217134;8109;7414088;Algutsrum kyrka;56.678375198263;16.529436875504;8008109
Holmsberg;56.625373582237;16.129372908816;33053;7452034;Holmsberg;56.625453422564;16.129764916934;8033053
Holmsberg by;56.623573821895;16.127321186789;33045;7452034;Holmsberg;56.625453422564;16.129764916934;8033045
Holmsjö;56.422645645901;15.539874493852;235003;7423374;Holmsjö;56.422001009507;15.540786702912;8235003
Holmvägen;57.352310254393;17.055983182205;19015;7451695;Holmvägen;57.35233727132;17.055984431828;8019015
Holsbybrunn centrum;57.437641152046;15.206848459204;162004;7410609;Holsbybrunn centrum;57.438670137214;15.204184347609;8162004
Höneskruvsvägen;56.940690039375;15.583359072003;49006;7437066;Höneskruvvägen;56.940690098323;15.583359365334;8049006
Hörestadhult;57.668095282424;15.912447353135;84026;7453292;Hörestadhult;57.668095339815;15.912447667118;8084026
Hörlösa;57.101666448395;16.9348813271;16005;7451651;Hörlösa;57.101675948706;16.934832470813;8016005
Hornsö;57.008010619997;16.225886930253;55003;7414213;Hornsö;57.007992664391;16.22590351656;8055003
Hornsö Malm;57.01445602256;16.221152791122;55005;7452652;Hornsö Malm;57.014473877067;16.221202703555;8055005
Hornsövägen;57.000062821025;16.288375987506;53002;7452548;Hornsövägen;57.000045047661;16.28834318114;8053002
Horseberg;57.163834337528;15.973835896991;56032;7452688;Horseberg;57.163843423611;15.973803200122;8056032
Hossmo Åmunnen;0.0058704365823196;-2.0452751445467;;;not found;;;8000000
Hossmo säteri;56.634810903306;16.233973930978;34290;7426056;Hossmo;56.639087912921;16.225384962514;8034290
Hossmo, E22;56.639087987503;16.22535203073;34121;7426056;Hossmo;56.639087912921;16.225384962514;8034121
Hotell Brofästet;56.679858114997;16.359132453984;34010;7422589;Kalmar Hotell Brofästet;56.679876114449;16.359133067512;8034010
Hovmantorp;56.785977980105;15.140921328109;102001;7400511;Hovmantorp station;56.78584195424;15.1406622067;8102001
Hudebo;58.087395868796;16.420568578653;2016;7451401;Hudebo;58.087395910055;16.420568853907;8002016
Hula;58.061943239833;16.355350621412;2022;7451404;Hula;58.061925033664;16.355418384379;8002022
Hulan;56.551183411579;15.672626322158;31034;7451982;Björnabygden;56.543009644182;15.679743051158;8031034
Hule;57.318165634875;16.272948032744;65009;7453032;Hule;57.318166439321;16.272749201325;8065009
Hulebäck;56.455056510219;15.98844630627;22038;7463695;Olsborg;56.427848947013;16.019822839494;8022038
Hult station;57.644083409086;15.130221212903;152001;7400968;Hult station;57.643984533273;15.130189894624;8152001
Hult väg 37;57.098749271793;15.203221267305;209006;7437079;Hult väg 37 (Nottebäck);57.098749343778;15.20322155624;8209006
Hult väg 40;57.635452861048;15.12825541349;152002;7420753;Hult väg 40;57.635452925895;15.128255746634;8152002
Hult Vissefjärda;56.510194852004;15.655700188871;31020;7422397;Bussamåla;56.533459734376;15.652634050677;8031020
Hultäng;56.960462372256;14.948745577858;101007;7435232;Hultäng;56.96046245013;14.948745841587;8101007
Hultarp;57.341828361339;15.603752954742;74002;7420060;Hultarp;57.341855391353;15.603769726307;8074002
Hultarps gård;57.349726012647;15.606749282108;74024;7453171;Hultarps gård;57.34976194245;15.606716178442;8074024
Hulterstad;56.446045384732;16.566593867721;6025;7443170;Hulterstad;56.44609070029;16.566530296353;8006025
Hultsberg;56.686176967235;16.52206333757;8052;7451499;Hultsberg;56.686320589507;16.522082745915;8008052
Hultsby;56.802810394463;16.376687356668;34308;7430152;Hultsby;56.802828552618;16.376655241871;8034308
Hultsby vsk;56.690860045192;15.86405188959;42079;7452367;Hultsby vsk;56.69087807638;15.863986941102;8042079
Hultsbygatan;56.802854209756;16.360990473182;36028;7452231;Hultsbygatan;56.80280957844;16.360941053726;8036028
Hultsfred centrum;57.487836418722;15.841094403852;73005;7453128;Hultsfred centrum;57.487836490226;15.841061372563;8073005
Hultsfred kyrka;57.495529310963;15.848406290456;73008;7414456;Hultsfred kyrka;57.495556310506;15.848406637329;8073008
Hultsfred Resecentrum;57.486631891367;15.84559497767;73004;7400348;Hultsfred station;57.486757297983;15.846745871617;8073004
Hultsfred sjukhem;57.5061827745;15.860829934323;73010;7414218;Hultsfred Sjukhem;57.506146948815;15.860763468838;8073010
Hultsfreds industriområde;57.505143047886;15.821827092895;73013;7414215;Hultsfred Industriområde;57.505170038976;15.821894146301;8073013
Hultsnäs;57.332185037916;16.311844571762;65070;7453040;Hultsnäs;57.332203329178;16.311778731366;8065070
Hulugården;57.44619727318;15.208473945645;162037;7440512;Hulugården;57.446197343132;15.208474263824;8162037
Humlebäck;56.673424565397;15.594678176198;27068;7451929;Duvemåla;56.670682965822;15.545891130765;8027068
Humlenäs;57.342539893551;16.252048829203;65012;7453035;Humlenäs;57.342486378875;16.251965461733;8065012
Humleplan;57.272279838527;16.458652845731;61086;7452860;Humleplan;57.272261949106;16.458652856956;8061086
